Resuming from checkpoint: checkpoints/step_124511
  Resumed at step 124511

============================================================
  Unrealistic 187M — Training
  Parameters: 189,748,992
  Dtype: bfloat16
  Optimizer: AdamW (mlx)
  Micro-batch: 1 × 8 accum
  Effective batch: 8
  Memory: 535 MB
============================================================

step 125,000 | loss 3.3427 | lr 3.00e-04 | 1320 tok/s | fwd_bwd 6017ms data 0ms clip 20ms optim 111ms step 6154ms mem 1451/3311MB
  [eval] step 125000 | val_loss 3.7349 | ppl 41.88
Checkpoint saved: checkpoints/step_125000
  [samples] wrote checkpoints/step_125000/samples.txt
  Pruning old checkpoint: checkpoints/step_124000
step 125,010 | loss 4.2856 | lr 3.00e-04 | 162 tok/s | fwd_bwd 6207ms data 1ms clip 23ms optim 120ms step 6369ms mem 1448/3928MB
Checkpoint saved: checkpoints/step_125017
  Pruning old checkpoint: checkpoints/step_124324
step 125,020 | loss 5.1712 | lr 3.00e-04 | 1278 tok/s | fwd_bwd 6129ms data 0ms clip 20ms optim 111ms step 6269ms mem 1448/3928MB
step 125,030 | loss 3.2443 | lr 3.00e-04 | 1309 tok/s | fwd_bwd 6088ms data 0ms clip 20ms optim 111ms step 6227ms mem 1448/3928MB
step 125,040 | loss 2.3278 | lr 3.00e-04 | 1313 tok/s | fwd_bwd 6089ms data 0ms clip 20ms optim 111ms step 6231ms mem 1448/3928MB
step 125,050 | loss 3.3591 | lr 3.00e-04 | 1292 tok/s | fwd_bwd 6347ms data 1ms clip 20ms optim 111ms step 6496ms mem 1448/3928MB
step 125,060 | loss 4.3840 | lr 3.00e-04 | 1296 tok/s | fwd_bwd 6137ms data 1ms clip 20ms optim 111ms step 6281ms mem 1448/3928MB
step 125,070 | loss 3.9080 | lr 3.00e-04 | 1309 tok/s | fwd_bwd 6087ms data 0ms clip 20ms optim 111ms step 6222ms mem 1448/3928MB
step 125,080 | loss 2.7799 | lr 3.00e-04 | 1315 tok/s | fwd_bwd 6066ms data 0ms clip 20ms optim 111ms step 6203ms mem 1448/3928MB
step 125,090 | loss 2.3229 | lr 3.00e-04 | 1318 tok/s | fwd_bwd 5967ms data 0ms clip 20ms optim 111ms step 6107ms mem 1448/3928MB
step 125,100 | loss 3.4847 | lr 3.00e-04 | 1316 tok/s | fwd_bwd 6075ms data 0ms clip 20ms optim 111ms step 6215ms mem 1448/3928MB
step 125,110 | loss 3.5071 | lr 3.00e-04 | 1304 tok/s | fwd_bwd 6116ms data 0ms clip 20ms optim 111ms step 6259ms mem 1448/3928MB
step 125,120 | loss 2.7524 | lr 3.00e-04 | 1302 tok/s | fwd_bwd 6151ms data 0ms clip 20ms optim 112ms step 6294ms mem 1448/3928MB
step 125,130 | loss 1.7654 | lr 3.00e-04 | 1295 tok/s | fwd_bwd 6167ms data 0ms clip 20ms optim 111ms step 6306ms mem 1448/3928MB
step 125,140 | loss 1.7787 | lr 3.00e-04 | 1286 tok/s | fwd_bwd 6224ms data 0ms clip 20ms optim 111ms step 6361ms mem 1448/3928MB
step 125,150 | loss 3.6128 | lr 3.00e-04 | 1284 tok/s | fwd_bwd 6227ms data 0ms clip 20ms optim 111ms step 6366ms mem 1448/3928MB
step 125,160 | loss 3.5519 | lr 3.00e-04 | 1276 tok/s | fwd_bwd 6448ms data 0ms clip 20ms optim 112ms step 6586ms mem 1448/3928MB
step 125,170 | loss 4.3088 | lr 3.00e-04 | 1279 tok/s | fwd_bwd 6262ms data 1ms clip 20ms optim 112ms step 6406ms mem 1448/3928MB
step 125,180 | loss 3.2409 | lr 3.00e-04 | 1278 tok/s | fwd_bwd 6209ms data 1ms clip 20ms optim 111ms step 6356ms mem 1448/3928MB
step 125,190 | loss 3.2256 | lr 3.00e-04 | 1275 tok/s | fwd_bwd 6285ms data 1ms clip 20ms optim 111ms step 6432ms mem 1448/3928MB
step 125,200 | loss 4.4534 | lr 3.00e-04 | 1273 tok/s | fwd_bwd 6270ms data 1ms clip 20ms optim 111ms step 6415ms mem 1448/3928MB
step 125,210 | loss 4.1775 | lr 3.00e-04 | 1265 tok/s | fwd_bwd 6558ms data 0ms clip 20ms optim 112ms step 6696ms mem 1448/3928MB
step 125,220 | loss 3.8637 | lr 3.00e-04 | 1269 tok/s | fwd_bwd 6319ms data 0ms clip 21ms optim 111ms step 6462ms mem 1448/3928MB
step 125,230 | loss 3.6085 | lr 3.00e-04 | 1262 tok/s | fwd_bwd 6350ms data 1ms clip 21ms optim 113ms step 6504ms mem 1448/3928MB
step 125,240 | loss 3.3323 | lr 3.00e-04 | 1094 tok/s | fwd_bwd 7643ms data 0ms clip 23ms optim 122ms step 7791ms mem 1493/3928MB
step 125,250 | loss 2.3703 | lr 3.00e-04 | 1169 tok/s | fwd_bwd 7463ms data 1ms clip 20ms optim 112ms step 7604ms mem 1493/3928MB
step 125,260 | loss 2.5837 | lr 3.00e-04 | 1216 tok/s | fwd_bwd 6683ms data 1ms clip 23ms optim 117ms step 6838ms mem 1493/3928MB
step 125,270 | loss 3.2713 | lr 3.00e-04 | 1102 tok/s | fwd_bwd 7207ms data 1ms clip 24ms optim 121ms step 7365ms mem 1452/3928MB
step 125,280 | loss 3.6419 | lr 3.00e-04 | 1236 tok/s | fwd_bwd 6308ms data 0ms clip 20ms optim 111ms step 6447ms mem 1451/3928MB
step 125,290 | loss 4.1054 | lr 3.00e-04 | 1251 tok/s | fwd_bwd 6345ms data 0ms clip 20ms optim 111ms step 6480ms mem 1493/3928MB
step 125,300 | loss 4.0401 | lr 3.00e-04 | 1256 tok/s | fwd_bwd 6341ms data 0ms clip 20ms optim 112ms step 6477ms mem 1493/3928MB
step 125,310 | loss 3.2574 | lr 3.00e-04 | 1250 tok/s | fwd_bwd 6357ms data 0ms clip 20ms optim 113ms step 6493ms mem 1451/3928MB
step 125,320 | loss 2.9984 | lr 3.00e-04 | 1253 tok/s | fwd_bwd 6374ms data 1ms clip 20ms optim 112ms step 6525ms mem 1493/3928MB
step 125,330 | loss 2.8879 | lr 3.00e-04 | 1246 tok/s | fwd_bwd 6356ms data 0ms clip 20ms optim 112ms step 6492ms mem 1493/3928MB
step 125,340 | loss 3.3095 | lr 3.00e-04 | 1250 tok/s | fwd_bwd 6397ms data 1ms clip 21ms optim 112ms step 6544ms mem 1452/3928MB
step 125,350 | loss 3.4116 | lr 3.00e-04 | 1255 tok/s | fwd_bwd 6383ms data 0ms clip 20ms optim 112ms step 6525ms mem 1493/3928MB
step 125,360 | loss 4.3114 | lr 3.00e-04 | 1251 tok/s | fwd_bwd 6367ms data 0ms clip 20ms optim 115ms step 6510ms mem 1493/3928MB
step 125,370 | loss 3.6357 | lr 3.00e-04 | 1254 tok/s | fwd_bwd 6381ms data 0ms clip 20ms optim 112ms step 6523ms mem 1451/3928MB
step 125,380 | loss 3.4347 | lr 3.00e-04 | 1252 tok/s | fwd_bwd 6366ms data 0ms clip 20ms optim 111ms step 6508ms mem 1452/3928MB
step 125,390 | loss 4.1223 | lr 3.00e-04 | 1256 tok/s | fwd_bwd 6364ms data 1ms clip 20ms optim 112ms step 6512ms mem 1493/3928MB
step 125,400 | loss 3.4584 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6341ms data 0ms clip 20ms optim 113ms step 6482ms mem 1493/3928MB
step 125,410 | loss 3.3436 | lr 3.00e-04 | 1250 tok/s | fwd_bwd 6413ms data 1ms clip 20ms optim 111ms step 6563ms mem 1493/3928MB
step 125,420 | loss 2.9108 | lr 3.00e-04 | 1263 tok/s | fwd_bwd 6341ms data 0ms clip 20ms optim 111ms step 6479ms mem 1493/3928MB
step 125,430 | loss 2.6695 | lr 3.00e-04 | 1264 tok/s | fwd_bwd 6185ms data 0ms clip 20ms optim 115ms step 6325ms mem 1452/3928MB
step 125,440 | loss 2.7674 | lr 3.00e-04 | 1265 tok/s | fwd_bwd 6325ms data 0ms clip 20ms optim 113ms step 6465ms mem 1493/3928MB
step 125,450 | loss 3.0468 | lr 3.00e-04 | 1264 tok/s | fwd_bwd 6309ms data 0ms clip 20ms optim 111ms step 6444ms mem 1493/3928MB
step 125,460 | loss 2.2204 | lr 3.00e-04 | 1250 tok/s | fwd_bwd 6367ms data 0ms clip 23ms optim 112ms step 6507ms mem 1493/3928MB
step 125,470 | loss 3.6207 | lr 3.00e-04 | 1250 tok/s | fwd_bwd 6370ms data 0ms clip 20ms optim 112ms step 6512ms mem 1493/3928MB
step 125,480 | loss 3.1422 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6322ms data 0ms clip 20ms optim 111ms step 6459ms mem 1493/3928MB
step 125,490 | loss 3.2725 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6324ms data 0ms clip 20ms optim 112ms step 6462ms mem 1493/3928MB
step 125,500 | loss 2.2214 | lr 3.00e-04 | 1261 tok/s | fwd_bwd 6328ms data 0ms clip 20ms optim 111ms step 6465ms mem 1493/3928MB
  [eval] step 125500 | val_loss 3.6152 | ppl 37.16
step 125,510 | loss 2.9075 | lr 3.00e-04 | 177 tok/s | fwd_bwd 6227ms data 0ms clip 23ms optim 121ms step 6378ms mem 1488/3928MB
Checkpoint saved: checkpoints/step_125510
  Pruning old checkpoint: checkpoints/step_124511
step 125,520 | loss 2.6747 | lr 3.00e-04 | 1014 tok/s | fwd_bwd 6777ms data 1ms clip 23ms optim 127ms step 6945ms mem 1493/3928MB
step 125,530 | loss 3.4085 | lr 3.00e-04 | 1244 tok/s | fwd_bwd 6304ms data 1ms clip 21ms optim 114ms step 6458ms mem 1489/3928MB
step 125,540 | loss 3.1190 | lr 3.00e-04 | 1278 tok/s | fwd_bwd 6209ms data 1ms clip 20ms optim 112ms step 6352ms mem 1493/3928MB
step 125,550 | loss 2.6907 | lr 3.00e-04 | 1289 tok/s | fwd_bwd 6199ms data 1ms clip 20ms optim 116ms step 6351ms mem 1493/3928MB
step 125,560 | loss 3.7580 | lr 3.00e-04 | 1283 tok/s | fwd_bwd 6186ms data 1ms clip 20ms optim 113ms step 6330ms mem 1493/3928MB
step 125,570 | loss 4.0396 | lr 3.00e-04 | 1290 tok/s | fwd_bwd 6179ms data 0ms clip 20ms optim 112ms step 6317ms mem 1493/3928MB
step 125,580 | loss 3.2643 | lr 3.00e-04 | 1289 tok/s | fwd_bwd 6172ms data 1ms clip 20ms optim 115ms step 6318ms mem 1493/3928MB
step 125,590 | loss 4.5450 | lr 3.00e-04 | 1295 tok/s | fwd_bwd 6149ms data 0ms clip 20ms optim 112ms step 6285ms mem 1493/3928MB
step 125,600 | loss 3.5148 | lr 3.00e-04 | 1290 tok/s | fwd_bwd 6056ms data 1ms clip 20ms optim 111ms step 6201ms mem 1493/3928MB
step 125,610 | loss 3.9422 | lr 3.00e-04 | 1286 tok/s | fwd_bwd 6226ms data 1ms clip 20ms optim 111ms step 6377ms mem 1493/3928MB
step 125,620 | loss 2.8756 | lr 3.00e-04 | 1296 tok/s | fwd_bwd 6148ms data 1ms clip 20ms optim 111ms step 6291ms mem 1493/3928MB
step 125,630 | loss 2.4050 | lr 3.00e-04 | 1302 tok/s | fwd_bwd 6119ms data 0ms clip 20ms optim 111ms step 6257ms mem 1493/3928MB
step 125,640 | loss 2.5178 | lr 3.00e-04 | 1301 tok/s | fwd_bwd 6242ms data 1ms clip 20ms optim 112ms step 6393ms mem 1493/3928MB
step 125,650 | loss 3.5962 | lr 3.00e-04 | 1301 tok/s | fwd_bwd 6157ms data 1ms clip 20ms optim 112ms step 6298ms mem 1493/3928MB
step 125,660 | loss 3.2039 | lr 3.00e-04 | 1290 tok/s | fwd_bwd 6161ms data 0ms clip 20ms optim 113ms step 6298ms mem 1493/3928MB
step 125,670 | loss 2.2126 | lr 3.00e-04 | 1289 tok/s | fwd_bwd 6157ms data 0ms clip 20ms optim 113ms step 6296ms mem 1493/3928MB
step 125,680 | loss 3.8029 | lr 3.00e-04 | 1293 tok/s | fwd_bwd 6177ms data 0ms clip 20ms optim 112ms step 6316ms mem 1493/3928MB
step 125,690 | loss 4.1422 | lr 3.00e-04 | 1293 tok/s | fwd_bwd 6169ms data 0ms clip 20ms optim 111ms step 6306ms mem 1493/3928MB
step 125,700 | loss 3.5626 | lr 3.00e-04 | 1293 tok/s | fwd_bwd 6174ms data 1ms clip 20ms optim 112ms step 6315ms mem 1493/3928MB
step 125,710 | loss 4.3178 | lr 3.00e-04 | 1286 tok/s | fwd_bwd 6176ms data 0ms clip 20ms optim 111ms step 6316ms mem 1452/3928MB
step 125,720 | loss 3.0253 | lr 3.00e-04 | 1287 tok/s | fwd_bwd 6256ms data 1ms clip 20ms optim 113ms step 6407ms mem 1493/3928MB
step 125,730 | loss 2.4790 | lr 3.00e-04 | 1283 tok/s | fwd_bwd 6226ms data 0ms clip 20ms optim 111ms step 6364ms mem 1493/3928MB
step 125,740 | loss 4.2677 | lr 3.00e-04 | 1275 tok/s | fwd_bwd 6252ms data 0ms clip 20ms optim 117ms step 6396ms mem 1493/3928MB
step 125,750 | loss 3.9998 | lr 3.00e-04 | 1267 tok/s | fwd_bwd 6287ms data 1ms clip 20ms optim 111ms step 6430ms mem 1493/3928MB
step 125,760 | loss 2.9374 | lr 3.00e-04 | 1257 tok/s | fwd_bwd 6585ms data 0ms clip 21ms optim 113ms step 6725ms mem 1493/3928MB
step 125,770 | loss 2.9457 | lr 3.00e-04 | 1227 tok/s | fwd_bwd 6411ms data 1ms clip 21ms optim 112ms step 6551ms mem 1493/3928MB
step 125,780 | loss 3.2161 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6222ms data 1ms clip 20ms optim 111ms step 6364ms mem 1493/3928MB
step 125,790 | loss 2.3908 | lr 3.00e-04 | 1266 tok/s | fwd_bwd 6270ms data 1ms clip 20ms optim 111ms step 6414ms mem 1493/3928MB
step 125,800 | loss 2.7973 | lr 3.00e-04 | 1270 tok/s | fwd_bwd 6310ms data 1ms clip 20ms optim 112ms step 6454ms mem 1493/3928MB
step 125,810 | loss 3.1349 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6409ms data 1ms clip 20ms optim 111ms step 6552ms mem 1493/3928MB
step 125,820 | loss 3.6041 | lr 3.00e-04 | 1219 tok/s | fwd_bwd 6271ms data 1ms clip 20ms optim 112ms step 6418ms mem 1493/3928MB
step 125,830 | loss 3.8121 | lr 3.00e-04 | 1163 tok/s | fwd_bwd 6622ms data 1ms clip 22ms optim 120ms step 6782ms mem 1493/3928MB
step 125,840 | loss 2.4434 | lr 3.00e-04 | 1097 tok/s | fwd_bwd 6609ms data 0ms clip 20ms optim 112ms step 6747ms mem 1493/3928MB
step 125,850 | loss 2.6055 | lr 3.00e-04 | 1125 tok/s | fwd_bwd 6542ms data 1ms clip 23ms optim 125ms step 6711ms mem 1476/3928MB
step 125,860 | loss 3.2582 | lr 3.00e-04 | 1238 tok/s | fwd_bwd 6372ms data 1ms clip 20ms optim 111ms step 6521ms mem 1452/3928MB
step 125,870 | loss 2.5354 | lr 3.00e-04 | 1171 tok/s | fwd_bwd 6633ms data 0ms clip 20ms optim 112ms step 6772ms mem 1493/3928MB
step 125,880 | loss 2.3009 | lr 3.00e-04 | 1090 tok/s | fwd_bwd 7609ms data 0ms clip 22ms optim 120ms step 7757ms mem 1493/3928MB
step 125,890 | loss 3.3482 | lr 3.00e-04 | 1082 tok/s | fwd_bwd 6631ms data 1ms clip 20ms optim 112ms step 6771ms mem 1448/3928MB
step 125,900 | loss 1.9802 | lr 3.00e-04 | 1206 tok/s | fwd_bwd 6721ms data 1ms clip 26ms optim 121ms step 6880ms mem 1448/3928MB
step 125,910 | loss 3.3404 | lr 3.00e-04 | 1150 tok/s | fwd_bwd 7483ms data 0ms clip 22ms optim 118ms step 7629ms mem 1448/3928MB
step 125,920 | loss 3.1609 | lr 3.00e-04 | 1105 tok/s | fwd_bwd 9569ms data 1ms clip 26ms optim 127ms step 9730ms mem 1448/3928MB
step 125,930 | loss 1.7287 | lr 3.00e-04 | 1102 tok/s | fwd_bwd 6862ms data 0ms clip 21ms optim 113ms step 7001ms mem 1493/3928MB
step 125,940 | loss 1.8362 | lr 3.00e-04 | 1176 tok/s | fwd_bwd 6640ms data 0ms clip 20ms optim 113ms step 6778ms mem 1493/3928MB
step 125,950 | loss 3.9409 | lr 3.00e-04 | 1175 tok/s | fwd_bwd 6659ms data 1ms clip 22ms optim 118ms step 6817ms mem 1493/3928MB
step 125,960 | loss 3.9966 | lr 3.00e-04 | 1119 tok/s | fwd_bwd 6644ms data 1ms clip 21ms optim 113ms step 6790ms mem 1493/3928MB
step 125,970 | loss 3.5154 | lr 3.00e-04 | 1225 tok/s | fwd_bwd 6470ms data 1ms clip 20ms optim 111ms step 6620ms mem 1493/3928MB
step 125,980 | loss 2.9422 | lr 3.00e-04 | 1252 tok/s | fwd_bwd 6432ms data 1ms clip 24ms optim 121ms step 6597ms mem 1493/3928MB
step 125,990 | loss 2.4593 | lr 3.00e-04 | 1259 tok/s | fwd_bwd 6361ms data 1ms clip 20ms optim 111ms step 6507ms mem 1493/3928MB
step 126,000 | loss 2.9024 | lr 3.00e-04 | 1246 tok/s | fwd_bwd 6334ms data 0ms clip 20ms optim 112ms step 6470ms mem 1493/3928MB
  [eval] step 126000 | val_loss 3.5899 | ppl 36.23
Checkpoint saved: checkpoints/step_126000
  [samples] wrote checkpoints/step_126000/samples.txt
  Pruning old checkpoint: checkpoints/step_125000
Checkpoint saved: checkpoints/step_126000
step 126,010 | loss 2.6678 | lr 3.00e-04 | 160 tok/s | fwd_bwd 6368ms data 0ms clip 20ms optim 111ms step 6503ms mem 1452/3928MB
step 126,020 | loss 1.9551 | lr 3.00e-04 | 1238 tok/s | fwd_bwd 6390ms data 0ms clip 20ms optim 111ms step 6527ms mem 1493/3928MB
step 126,030 | loss 2.8755 | lr 3.00e-04 | 1017 tok/s | fwd_bwd 9667ms data 1ms clip 56ms optim 252ms step 9980ms mem 1448/3928MB
step 126,040 | loss 4.1000 | lr 3.00e-04 | 1099 tok/s | fwd_bwd 7336ms data 1ms clip 23ms optim 121ms step 7491ms mem 1452/3928MB
step 126,050 | loss 3.1074 | lr 3.00e-04 | 1151 tok/s | fwd_bwd 7706ms data 0ms clip 22ms optim 120ms step 7853ms mem 1493/3928MB
step 126,060 | loss 3.2287 | lr 3.00e-04 | 1182 tok/s | fwd_bwd 6585ms data 1ms clip 24ms optim 120ms step 6748ms mem 1493/3928MB
step 126,070 | loss 1.1398 | lr 3.00e-04 | 1147 tok/s | fwd_bwd 7299ms data 0ms clip 21ms optim 112ms step 7436ms mem 1451/3928MB
step 126,080 | loss 4.0764 | lr 3.00e-04 | 1229 tok/s | fwd_bwd 6434ms data 1ms clip 20ms optim 112ms step 6581ms mem 1493/3928MB
step 126,090 | loss 3.2840 | lr 3.00e-04 | 1255 tok/s | fwd_bwd 6333ms data 1ms clip 20ms optim 112ms step 6477ms mem 1493/3928MB
step 126,100 | loss 2.7481 | lr 3.00e-04 | 1260 tok/s | fwd_bwd 6372ms data 1ms clip 20ms optim 112ms step 6523ms mem 1493/3928MB
step 126,110 | loss 2.8003 | lr 3.00e-04 | 1264 tok/s | fwd_bwd 6337ms data 0ms clip 20ms optim 112ms step 6477ms mem 1493/3928MB
step 126,120 | loss 3.2936 | lr 3.00e-04 | 1256 tok/s | fwd_bwd 6378ms data 1ms clip 20ms optim 112ms step 6525ms mem 1493/3928MB
